  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2459287.666667  2021-03-14T04:00:00     7.66667  133.565   -1.074  1.084745  0.115830   36.640  139.373  16.52
2459287.708333  2021-03-14T05:00:00     7.70833  133.529   -1.041  1.084697  0.115861   36.703  139.303  16.52
2459287.750000  2021-03-14T06:00:00     7.75000  133.493   -1.008  1.084648  0.115893   36.766  139.233  16.52
2459287.791667  2021-03-14T07:00:00     7.79167  133.456   -0.975  1.084600  0.115924   36.829  139.163  16.52
2459287.833333  2021-03-14T08:00:00     7.83333  133.420   -0.942  1.084552  0.115956   36.892  139.094  16.52
2459287.875000  2021-03-14T09:00:00     7.87500  133.384   -0.908  1.084503  0.115987   36.955  139.024  16.53
2459287.916667  2021-03-14T10:00:00     7.91667  133.348   -0.875  1.084454  0.116019   37.018  138.954  16.53
2459287.958333  2021-03-14T11:00:00     7.95833  133.312   -0.842  1.084406  0.116051   37.081  138.884  16.53
2459288.000000  2021-03-14T12:00:00     8.00000  133.276   -0.809  1.084357  0.116083   37.144  138.814  16.53
2459288.041667  2021-03-14T13:00:00     8.04167  133.241   -0.776  1.084308  0.116115   37.207  138.744  16.53
2459288.083333  2021-03-14T14:00:00     8.08333  133.205   -0.743  1.084259  0.116147   37.270  138.674  16.54
2459288.125000  2021-03-14T15:00:00     8.12500  133.169   -0.710  1.084210  0.116180   37.333  138.604  16.54
2459288.166667  2021-03-14T16:00:00     8.16667  133.133   -0.677  1.084161  0.116212   37.396  138.534  16.54
2459288.208333  2021-03-14T17:00:00     8.20833  133.098   -0.644  1.084112  0.116245   37.459  138.464  16.54
2459288.250000  2021-03-14T18:00:00     8.25000  133.062   -0.611  1.084063  0.116278   37.522  138.394  16.55
2459288.291667  2021-03-14T19:00:00     8.29167  133.027   -0.578  1.084014  0.116311   37.585  138.324  16.55
2459288.333333  2021-03-14T20:00:00     8.33333  132.991   -0.545  1.083964  0.116344   37.648  138.254  16.55
2459288.375000  2021-03-14T21:00:00     8.37500  132.956   -0.512  1.083915  0.116377   37.711  138.184  16.55
2459288.416667  2021-03-14T22:00:00     8.41667  132.921   -0.479  1.083865  0.116410   37.774  138.114  16.55
2459288.458333  2021-03-14T23:00:00     8.45833  132.886   -0.446  1.083816  0.116443   37.837  138.044  16.56
2459288.500000  2021-03-15T00:00:00     8.50000  132.850   -0.413  1.083766  0.116477   37.900  137.973  16.56
2459288.541667  2021-03-15T01:00:00     8.54167  132.815   -0.380  1.083716  0.116511   37.964  137.903  16.56
2459288.583333  2021-03-15T02:00:00     8.58333  132.780   -0.347  1.083667  0.116544   38.027  137.833  16.56
2459288.625000  2021-03-15T03:00:00     8.62500  132.745   -0.314  1.083617  0.116578   38.090  137.763  16.56
2459288.666667  2021-03-15T04:00:00     8.66667  132.710   -0.282  1.083567  0.116612   38.153  137.693  16.57
2459288.708333  2021-03-15T05:00:00     8.70833  132.675   -0.249  1.083517  0.116646   38.216  137.623  16.57
2459288.750000  2021-03-15T06:00:00     8.75000  132.641   -0.216  1.083466  0.116681   38.279  137.553  16.57
2459288.791667  2021-03-15T07:00:00     8.79167  132.606   -0.183  1.083416  0.116715   38.342  137.483  16.57
2459288.833333  2021-03-15T08:00:00     8.83333  132.571   -0.150  1.083366  0.116750   38.405  137.413  16.58
2459288.875000  2021-03-15T09:00:00     8.87500  132.537   -0.118  1.083315  0.116784   38.468  137.343  16.58
2459288.916667  2021-03-15T10:00:00     8.91667  132.502   -0.085  1.083265  0.116819   38.531  137.273  16.58
2459288.958333  2021-03-15T11:00:00     8.95833  132.467   -0.052  1.083214  0.116854   38.594  137.203  16.58
2459289.000000  2021-03-15T12:00:00     9.00000  132.433   -0.019  1.083164  0.116889   38.657  137.133  16.58
2459289.041667  2021-03-15T13:00:00     9.04167  132.399    0.013  1.083113  0.116924   38.720  137.062  16.59
2459289.083333  2021-03-15T14:00:00     9.08333  132.364    0.046  1.083062  0.116959   38.783  136.992  16.59
2459289.125000  2021-03-15T15:00:00     9.12500  132.330    0.079  1.083011  0.116995   38.846  136.922  16.59
2459289.166667  2021-03-15T16:00:00     9.16667  132.296    0.111  1.082960  0.117030   38.910  136.852  16.59
2459289.208333  2021-03-15T17:00:00     9.20833  132.262    0.144  1.082909  0.117066   38.973  136.782  16.60
2459289.250000  2021-03-15T18:00:00     9.25000  132.228    0.176  1.082858  0.117101   39.036  136.712  16.60
2459289.291667  2021-03-15T19:00:00     9.29167  132.194    0.209  1.082807  0.117137   39.099  136.642  16.60
2459289.333333  2021-03-15T20:00:00     9.33333  132.160    0.242  1.082756  0.117173   39.162  136.572  16.60
2459289.375000  2021-03-15T21:00:00     9.37500  132.126    0.274  1.082705  0.117209   39.225  136.502  16.60
2459289.416667  2021-03-15T22:00:00     9.41667  132.092    0.307  1.082653  0.117245   39.288  136.432  16.61
2459289.458333  2021-03-15T23:00:00     9.45833  132.058    0.339  1.082602  0.117282   39.351  136.362  16.61
2459289.500000  2021-03-16T00:00:00     9.50000  132.024    0.372  1.082550  0.117318   39.414  136.292  16.61
2459289.541667  2021-03-16T01:00:00     9.54167  131.991    0.404  1.082498  0.117355   39.477  136.222  16.61
2459289.583333  2021-03-16T02:00:00     9.58333  131.957    0.437  1.082447  0.117391   39.540  136.152  16.61
2459289.625000  2021-03-16T03:00:00     9.62500  131.924    0.469  1.082395  0.117428   39.603  136.082  16.62
2459289.666667  2021-03-16T04:00:00     9.66667  131.890    0.501  1.082343  0.117465   39.666  136.012  16.62
2459289.708333  2021-03-16T05:00:00     9.70833  131.857    0.534  1.082291  0.117502   39.729  135.942  16.62
2459289.750000  2021-03-16T06:00:00     9.75000  131.823    0.566  1.082239  0.117539   39.792  135.872  16.62
2459289.791667  2021-03-16T07:00:00     9.79167  131.790    0.599  1.082187  0.117576   39.855  135.802  16.63
2459289.833333  2021-03-16T08:00:00     9.83333  131.757    0.631  1.082135  0.117614   39.918  135.732  16.63
2459289.875000  2021-03-16T09:00:00     9.87500  131.724    0.663  1.082082  0.117651   39.980  135.662  16.63
2459289.916667  2021-03-16T10:00:00     9.91667  131.691    0.696  1.082030  0.117689   40.043  135.592  16.63
2459289.958333  2021-03-16T11:00:00     9.95833  131.658    0.728  1.081978  0.117726   40.106  135.522  16.63
2459290.000000  2021-03-16T12:00:00    10.00000  131.625    0.760  1.081925  0.117764   40.169  135.452  16.64
2459290.041667  2021-03-16T13:00:00    10.04167  131.592    0.792  1.081873  0.117802   40.232  135.382  16.64
2459290.083333  2021-03-16T14:00:00    10.08333  131.559    0.825  1.081820  0.117840   40.295  135.312  16.64
2459290.125000  2021-03-16T15:00:00    10.12500  131.526    0.857  1.081767  0.117878   40.358  135.242  16.64
2459290.166667  2021-03-16T16:00:00    10.16667  131.493    0.889  1.081714  0.117916   40.421  135.172  16.65
2459290.208333  2021-03-16T17:00:00    10.20833  131.461    0.921  1.081661  0.117955   40.483  135.102  16.65
2459290.250000  2021-03-16T18:00:00    10.25000  131.428    0.953  1.081608  0.117993   40.546  135.032  16.65
2459290.291667  2021-03-16T19:00:00    10.29167  131.396    0.985  1.081555  0.118032   40.609  134.962  16.65
2459290.333333  2021-03-16T20:00:00    10.33333  131.363    1.017  1.081502  0.118070   40.672  134.892  16.65
2459290.375000  2021-03-16T21:00:00    10.37500  131.331    1.050  1.081449  0.118109   40.735  134.822  16.66
2459290.416667  2021-03-16T22:00:00    10.41667  131.298    1.082  1.081396  0.118148   40.797  134.753  16.66
2459290.458333  2021-03-16T23:00:00    10.45833  131.266    1.114  1.081342  0.118187   40.860  134.683  16.66
2459290.500000  2021-03-17T00:00:00    10.50000  131.234    1.146  1.081289  0.118226   40.923  134.613  16.66
2459290.541667  2021-03-17T01:00:00    10.54167  131.202    1.178  1.081235  0.118265   40.986  134.543  16.67
2459290.583333  2021-03-17T02:00:00    10.58333  131.169    1.210  1.081182  0.118304   41.048  134.473  16.67
2459290.625000  2021-03-17T03:00:00    10.62500  131.137    1.242  1.081128  0.118344   41.111  134.404  16.67
2459290.666667  2021-03-17T04:00:00    10.66667  131.105    1.274  1.081074  0.118383   41.174  134.334  16.67
2459290.708333  2021-03-17T05:00:00    10.70833  131.074    1.305  1.081020  0.118423   41.236  134.264  16.67
2459290.750000  2021-03-17T06:00:00    10.75000  131.042    1.337  1.080966  0.118463   41.299  134.194  16.68
2459290.791667  2021-03-17T07:00:00    10.79167  131.010    1.369  1.080912  0.118503   41.362  134.125  16.68
2459290.833333  2021-03-17T08:00:00    10.83333  130.978    1.401  1.080858  0.118542   41.424  134.055  16.68
2459290.875000  2021-03-17T09:00:00    10.87500  130.946    1.433  1.080804  0.118583   41.487  133.985  16.68
2459290.916667  2021-03-17T10:00:00    10.91667  130.915    1.465  1.080750  0.118623   41.550  133.916  16.69
2459290.958333  2021-03-17T11:00:00    10.95833  130.883    1.496  1.080696  0.118663   41.612  133.846  16.69
2459291.000000  2021-03-17T12:00:00    11.00000  130.852    1.528  1.080641  0.118703   41.675  133.776  16.69
2459291.041667  2021-03-17T13:00:00    11.04167  130.820    1.560  1.080587  0.118744   41.737  133.707  16.69
2459291.083333  2021-03-17T14:00:00    11.08333  130.789    1.592  1.080532  0.118784   41.800  133.637  16.69
2459291.125000  2021-03-17T15:00:00    11.12500  130.758    1.623  1.080478  0.118825   41.862  133.567  16.70
2459291.166667  2021-03-17T16:00:00    11.16667  130.726    1.655  1.080423  0.118866   41.925  133.498  16.70
2459291.208333  2021-03-17T17:00:00    11.20833  130.695    1.687  1.080368  0.118907   41.987  133.428  16.70
2459291.250000  2021-03-17T18:00:00    11.25000  130.664    1.718  1.080313  0.118947   42.049  133.359  16.70
2459291.291667  2021-03-17T19:00:00    11.29167  130.633    1.750  1.080258  0.118989   42.112  133.289  16.71
2459291.333333  2021-03-17T20:00:00    11.33333  130.602    1.781  1.080203  0.119030   42.174  133.220  16.71
2459291.375000  2021-03-17T21:00:00    11.37500  130.571    1.813  1.080148  0.119071   42.237  133.150  16.71
2459291.416667  2021-03-17T22:00:00    11.41667  130.540    1.844  1.080093  0.119112   42.299  133.081  16.71
2459291.458333  2021-03-17T23:00:00    11.45833  130.509    1.876  1.080038  0.119154   42.361  133.012  16.72
2459291.500000  2021-03-18T00:00:00    11.50000  130.478    1.907  1.079982  0.119195   42.424  132.942  16.72
2459291.541667  2021-03-18T01:00:00    11.54167  130.448    1.939  1.079927  0.119237   42.486  132.873  16.72
2459291.583333  2021-03-18T02:00:00    11.58333  130.417    1.970  1.079872  0.119279   42.548  132.803  16.72
2459291.625000  2021-03-18T03:00:00    11.62500  130.387    2.002  1.079816  0.119321   42.610  132.734  16.72
2459291.666667  2021-03-18T04:00:00    11.66667  130.356    2.033  1.079760  0.119362   42.673  132.665  16.73
2459291.708333  2021-03-18T05:00:00    11.70833  130.326    2.065  1.079705  0.119405   42.735  132.595  16.73
2459291.750000  2021-03-18T06:00:00    11.75000  130.295    2.096  1.079649  0.119447   42.797  132.526  16.73
2459291.791667  2021-03-18T07:00:00    11.79167  130.265    2.127  1.079593  0.119489   42.859  132.457  16.73
2459291.833333  2021-03-18T08:00:00    11.83333  130.234    2.159  1.079537  0.119531   42.921  132.388  16.74
2459291.875000  2021-03-18T09:00:00    11.87500  130.204    2.190  1.079481  0.119574   42.984  132.318  16.74
2459291.916667  2021-03-18T10:00:00    11.91667  130.174    2.221  1.079425  0.119616   43.046  132.249  16.74
2459291.958333  2021-03-18T11:00:00    11.95833  130.144    2.252  1.079369  0.119659   43.108  132.180  16.74
2459292.000000  2021-03-18T12:00:00    12.00000  130.114    2.283  1.079312  0.119701   43.170  132.111  16.74
2459292.041667  2021-03-18T13:00:00    12.04167  130.084    2.315  1.079256  0.119744   43.232  132.042  16.75
2459292.083333  2021-03-18T14:00:00    12.08333  130.054    2.346  1.079200  0.119787   43.294  131.973  16.75
2459292.125000  2021-03-18T15:00:00    12.12500  130.024    2.377  1.079143  0.119830   43.356  131.904  16.75
2459292.166667  2021-03-18T16:00:00    12.16667  129.994    2.408  1.079086  0.119873   43.418  131.835  16.75
2459292.208333  2021-03-18T17:00:00    12.20833  129.965    2.439  1.079030  0.119916   43.480  131.766  16.76
2459292.250000  2021-03-18T18:00:00    12.25000  129.935    2.470  1.078973  0.119960   43.542  131.697  16.76
2459292.291667  2021-03-18T19:00:00    12.29167  129.905    2.501  1.078916  0.120003   43.603  131.628  16.76
2459292.333333  2021-03-18T20:00:00    12.33333  129.876    2.532  1.078859  0.120046   43.665  131.559  16.76
2459292.375000  2021-03-18T21:00:00    12.37500  129.846    2.563  1.078802  0.120090   43.727  131.490  16.77
2459292.416667  2021-03-18T22:00:00    12.41667  129.817    2.594  1.078745  0.120134   43.789  131.421  16.77
2459292.458333  2021-03-18T23:00:00    12.45833  129.788    2.625  1.078688  0.120177   43.851  131.352  16.77
2459292.500000  2021-03-19T00:00:00    12.50000  129.758    2.656  1.078631  0.120221   43.912  131.283  16.77
2459292.541667  2021-03-19T01:00:00    12.54167  129.729    2.687  1.078574  0.120265   43.974  131.214  16.77
2459292.583333  2021-03-19T02:00:00    12.58333  129.700    2.718  1.078516  0.120309   44.036  131.146  16.78
2459292.625000  2021-03-19T03:00:00    12.62500  129.671    2.749  1.078459  0.120353   44.098  131.077  16.78
2459292.666667  2021-03-19T04:00:00    12.66667  129.642    2.779  1.078401  0.120397   44.159  131.008  16.78
2459292.708333  2021-03-19T05:00:00    12.70833  129.613    2.810  1.078344  0.120441   44.221  130.939  16.78
2459292.750000  2021-03-19T06:00:00    12.75000  129.584    2.841  1.078286  0.120486   44.282  130.871  16.79
2459292.791667  2021-03-19T07:00:00    12.79167  129.555    2.872  1.078228  0.120530   44.344  130.802  16.79
2459292.833333  2021-03-19T08:00:00    12.83333  129.526    2.902  1.078171  0.120575   44.406  130.733  16.79
2459292.875000  2021-03-19T09:00:00    12.87500  129.497    2.933  1.078113  0.120619   44.467  130.665  16.79
2459292.916667  2021-03-19T10:00:00    12.91667  129.469    2.964  1.078055  0.120664   44.529  130.596  16.79
2459292.958333  2021-03-19T11:00:00    12.95833  129.440    2.994  1.077997  0.120709   44.590  130.528  16.80
2459293.000000  2021-03-19T12:00:00    13.00000  129.411    3.025  1.077938  0.120754   44.651  130.459  16.80
2459293.041667  2021-03-19T13:00:00    13.04167  129.383    3.056  1.077880  0.120799   44.713  130.391  16.80
2459293.083333  2021-03-19T14:00:00    13.08333  129.354    3.086  1.077822  0.120844   44.774  130.322  16.80
2459293.125000  2021-03-19T15:00:00    13.12500  129.326    3.117  1.077764  0.120889   44.836  130.254  16.81
2459293.166667  2021-03-19T16:00:00    13.16667  129.298    3.147  1.077705  0.120934   44.897  130.185  16.81
2459293.208333  2021-03-19T17:00:00    13.20833  129.269    3.178  1.077647  0.120979   44.958  130.117  16.81
2459293.250000  2021-03-19T18:00:00    13.25000  129.241    3.208  1.077588  0.121025   45.019  130.049  16.81
2459293.291667  2021-03-19T19:00:00    13.29167  129.213    3.239  1.077529  0.121070   45.081  129.980  16.82
2459293.333333  2021-03-19T20:00:00    13.33333  129.185    3.269  1.077471  0.121115   45.142  129.912  16.82
2459293.375000  2021-03-19T21:00:00    13.37500  129.157    3.299  1.077412  0.121161   45.203  129.844  16.82
2459293.416667  2021-03-19T22:00:00    13.41667  129.129    3.330  1.077353  0.121207   45.264  129.776  16.82
2459293.458333  2021-03-19T23:00:00    13.45833  129.101    3.360  1.077294  0.121253   45.325  129.707  16.82
2459293.500000  2021-03-20T00:00:00    13.50000  129.073    3.390  1.077235  0.121298   45.386  129.639  16.83
2459293.541667  2021-03-20T01:00:00    13.54167  129.045    3.421  1.077176  0.121344   45.447  129.571  16.83
2459293.583333  2021-03-20T02:00:00    13.58333  129.018    3.451  1.077116  0.121390   45.508  129.503  16.83
2459293.625000  2021-03-20T03:00:00    13.62500  128.990    3.481  1.077057  0.121436   45.569  129.435  16.83
2459293.666667  2021-03-20T04:00:00    13.66667  128.962    3.511  1.076998  0.121483   45.630  129.367  16.84
2459293.708333  2021-03-20T05:00:00    13.70833  128.935    3.542  1.076938  0.121529   45.691  129.299  16.84
2459293.750000  2021-03-20T06:00:00    13.75000  128.907    3.572  1.076879  0.121575   45.752  129.231  16.84
2459293.791667  2021-03-20T07:00:00    13.79167  128.880    3.602  1.076819  0.121622   45.813  129.163  16.84
2459293.833333  2021-03-20T08:00:00    13.83333  128.853    3.632  1.076759  0.121668   45.874  129.095  16.85
2459293.875000  2021-03-20T09:00:00    13.87500  128.825    3.662  1.076700  0.121715   45.935  129.027  16.85
2459293.916667  2021-03-20T10:00:00    13.91667  128.798    3.692  1.076640  0.121761   45.996  128.959  16.85
2459293.958333  2021-03-20T11:00:00    13.95833  128.771    3.722  1.076580  0.121808   46.056  128.891  16.85
2459294.000000  2021-03-20T12:00:00    14.00000  128.744    3.752  1.076520  0.121855   46.117  128.824  16.85
2459294.041667  2021-03-20T13:00:00    14.04167  128.717    3.782  1.076460  0.121902   46.178  128.756  16.86
2459294.083333  2021-03-20T14:00:00    14.08333  128.689    3.812  1.076400  0.121949   46.238  128.688  16.86
2459294.125000  2021-03-20T15:00:00    14.12500  128.663    3.842  1.076339  0.121996   46.299  128.621  16.86
2459294.166667  2021-03-20T16:00:00    14.16667  128.636    3.872  1.076279  0.122043   46.360  128.553  16.86
2459294.208333  2021-03-20T17:00:00    14.20833  128.609    3.902  1.076219  0.122090   46.420  128.485  16.87
2459294.250000  2021-03-20T18:00:00    14.25000  128.582    3.931  1.076158  0.122137   46.481  128.418  16.87
2459294.291667  2021-03-20T19:00:00    14.29167  128.555    3.961  1.076098  0.122184   46.541  128.350  16.87
2459294.333333  2021-03-20T20:00:00    14.33333  128.529    3.991  1.076037  0.122232   46.602  128.283  16.87
2459294.375000  2021-03-20T21:00:00    14.37500  128.502    4.021  1.075976  0.122279   46.662  128.215  16.88
2459294.416667  2021-03-20T22:00:00    14.41667  128.475    4.050  1.075916  0.122327   46.723  128.148  16.88
2459294.458333  2021-03-20T23:00:00    14.45833  128.449    4.080  1.075855  0.122374   46.783  128.080  16.88
2459294.500000  2021-03-21T00:00:00    14.50000  128.423    4.110  1.075794  0.122422   46.843  128.013  16.88
2459294.541667  2021-03-21T01:00:00    14.54167  128.396    4.140  1.075733  0.122470   46.904  127.946  16.88
2459294.583333  2021-03-21T02:00:00    14.58333  128.370    4.169  1.075672  0.122518   46.964  127.878  16.89
2459294.625000  2021-03-21T03:00:00    14.62500  128.344    4.199  1.075611  0.122566   47.024  127.811  16.89
2459294.666667  2021-03-21T04:00:00    14.66667  128.317    4.228  1.075549  0.122613   47.084  127.744  16.89
2459294.708333  2021-03-21T05:00:00    14.70833  128.291    4.258  1.075488  0.122662   47.144  127.676  16.89
2459294.750000  2021-03-21T06:00:00    14.75000  128.265    4.287  1.075427  0.122710   47.205  127.609  16.90
2459294.791667  2021-03-21T07:00:00    14.79167  128.239    4.317  1.075365  0.122758   47.265  127.542  16.90
2459294.833333  2021-03-21T08:00:00    14.83333  128.213    4.346  1.075304  0.122806   47.325  127.475  16.90
2459294.875000  2021-03-21T09:00:00    14.87500  128.187    4.376  1.075242  0.122854   47.385  127.408  16.90
2459294.916667  2021-03-21T10:00:00    14.91667  128.161    4.405  1.075180  0.122903   47.445  127.341  16.91
2459294.958333  2021-03-21T11:00:00    14.95833  128.136    4.435  1.075118  0.122951   47.505  127.274  16.91
2459295.000000  2021-03-21T12:00:00    15.00000  128.110    4.464  1.075057  0.123000   47.565  127.207  16.91
2459295.041667  2021-03-21T13:00:00    15.04167  128.084    4.493  1.074995  0.123048   47.625  127.140  16.91
2459295.083333  2021-03-21T14:00:00    15.08333  128.059    4.522  1.074933  0.123097   47.685  127.073  16.91
2459295.125000  2021-03-21T15:00:00    15.12500  128.033    4.552  1.074871  0.123146   47.744  127.006  16.92
2459295.166667  2021-03-21T16:00:00    15.16667  128.008    4.581  1.074808  0.123195   47.804  126.939  16.92
2459295.208333  2021-03-21T17:00:00    15.20833  127.982    4.610  1.074746  0.123243   47.864  126.873  16.92
2459295.250000  2021-03-21T18:00:00    15.25000  127.957    4.639  1.074684  0.123292   47.924  126.806  16.92
2459295.291667  2021-03-21T19:00:00    15.29167  127.932    4.669  1.074621  0.123341   47.983  126.739  16.93
2459295.333333  2021-03-21T20:00:00    15.33333  127.906    4.698  1.074559  0.123390   48.043  126.673  16.93
2459295.375000  2021-03-21T21:00:00    15.37500  127.881    4.727  1.074496  0.123439   48.103  126.606  16.93
2459295.416667  2021-03-21T22:00:00    15.41667  127.856    4.756  1.074434  0.123489   48.162  126.539  16.93
2459295.458333  2021-03-21T23:00:00    15.45833  127.831    4.785  1.074371  0.123538   48.222  126.473  16.94
2459295.500000  2021-03-22T00:00:00    15.50000  127.806    4.814  1.074308  0.123587   48.281  126.406  16.94
2459295.541667  2021-03-22T01:00:00    15.54167  127.781    4.843  1.074245  0.123637   48.341  126.340  16.94
2459295.583333  2021-03-22T02:00:00    15.58333  127.756    4.872  1.074182  0.123686   48.400  126.273  16.94
2459295.625000  2021-03-22T03:00:00    15.62500  127.731    4.901  1.074119  0.123736   48.460  126.207  16.94
2459295.666667  2021-03-22T04:00:00    15.66667  127.706    4.930  1.074056  0.123785   48.519  126.140  16.95
2459295.708333  2021-03-22T05:00:00    15.70833  127.681    4.959  1.073993  0.123835   48.579  126.074  16.95
2459295.750000  2021-03-22T06:00:00    15.75000  127.657    4.988  1.073930  0.123884   48.638  126.008  16.95
2459295.791667  2021-03-22T07:00:00    15.79167  127.632    5.016  1.073867  0.123934   48.697  125.941  16.95
2459295.833333  2021-03-22T08:00:00    15.83333  127.608    5.045  1.073803  0.123984   48.756  125.875  16.96
2459295.875000  2021-03-22T09:00:00    15.87500  127.583    5.074  1.073740  0.124034   48.816  125.809  16.96
2459295.916667  2021-03-22T10:00:00    15.91667  127.559    5.103  1.073676  0.124084   48.875  125.743  16.96
2459295.958333  2021-03-22T11:00:00    15.95833  127.534    5.131  1.073613  0.124134   48.934  125.677  16.96
2459296.000000  2021-03-22T12:00:00    16.00000  127.510    5.160  1.073549  0.124184   48.993  125.611  16.97
2459296.041667  2021-03-22T13:00:00    16.04167  127.486    5.189  1.073485  0.124234   49.052  125.545  16.97
2459296.083333  2021-03-22T14:00:00    16.08333  127.461    5.217  1.073421  0.124284   49.111  125.479  16.97
2459296.125000  2021-03-22T15:00:00    16.12500  127.437    5.246  1.073357  0.124334   49.170  125.413  16.97
2459296.166667  2021-03-22T16:00:00    16.16667  127.413    5.275  1.073293  0.124385   49.229  125.347  16.97
2459296.208333  2021-03-22T17:00:00    16.20833  127.389    5.303  1.073229  0.124435   49.288  125.281  16.98
2459296.250000  2021-03-22T18:00:00    16.25000  127.365    5.332  1.073165  0.124485   49.347  125.215  16.98
2459296.291667  2021-03-22T19:00:00    16.29167  127.341    5.360  1.073101  0.124536   49.406  125.149  16.98
2459296.333333  2021-03-22T20:00:00    16.33333  127.317    5.389  1.073036  0.124586   49.465  125.083  16.98
2459296.375000  2021-03-22T21:00:00    16.37500  127.293    5.417  1.072972  0.124637   49.524  125.018  16.99
2459296.416667  2021-03-22T22:00:00    16.41667  127.270    5.446  1.072908  0.124688   49.582  124.952  16.99
2459296.458333  2021-03-22T23:00:00    16.45833  127.246    5.474  1.072843  0.124738   49.641  124.886  16.99
2459296.500000  2021-03-23T00:00:00    16.50000  127.222    5.502  1.072778  0.124789   49.700  124.821  16.99
2459296.541667  2021-03-23T01:00:00    16.54167  127.199    5.531  1.072714  0.124840   49.758  124.755  17.00
2459296.583333  2021-03-23T02:00:00    16.58333  127.175    5.559  1.072649  0.124891   49.817  124.689  17.00
2459296.625000  2021-03-23T03:00:00    16.62500  127.151    5.587  1.072584  0.124942   49.876  124.624  17.00
2459296.666667  2021-03-23T04:00:00    16.66667  127.128    5.615  1.072519  0.124993   49.934  124.558  17.00
2459296.708333  2021-03-23T05:00:00    16.70833  127.105    5.644  1.072454  0.125044   49.993  124.493  17.00
2459296.750000  2021-03-23T06:00:00    16.75000  127.081    5.672  1.072389  0.125095   50.051  124.428  17.01
2459296.791667  2021-03-23T07:00:00    16.79167  127.058    5.700  1.072324  0.125146   50.109  124.362  17.01
2459296.833333  2021-03-23T08:00:00    16.83333  127.035    5.728  1.072259  0.125197   50.168  124.297  17.01
2459296.875000  2021-03-23T09:00:00    16.87500  127.012    5.756  1.072193  0.125248   50.226  124.232  17.01
2459296.916667  2021-03-23T10:00:00    16.91667  126.989    5.784  1.072128  0.125300   50.285  124.166  17.02
2459296.958333  2021-03-23T11:00:00    16.95833  126.965    5.812  1.072062  0.125351   50.343  124.101  17.02
2459297.000000  2021-03-23T12:00:00    17.00000  126.942    5.840  1.071997  0.125402   50.401  124.036  17.02
2459297.041667  2021-03-23T13:00:00    17.04167  126.920    5.868  1.071931  0.125454   50.459  123.971  17.02
2459297.083333  2021-03-23T14:00:00    17.08333  126.897    5.896  1.071866  0.125505   50.517  123.906  17.03
2459297.125000  2021-03-23T15:00:00    17.12500  126.874    5.924  1.071800  0.125557   50.576  123.841  17.03
2459297.166667  2021-03-23T16:00:00    17.16667  126.851    5.952  1.071734  0.125608   50.634  123.776  17.03
2459297.208333  2021-03-23T17:00:00    17.20833  126.828    5.980  1.071668  0.125660   50.692  123.711  17.03
2459297.250000  2021-03-23T18:00:00    17.25000  126.806    6.008  1.071602  0.125712   50.750  123.646  17.03
2459297.291667  2021-03-23T19:00:00    17.29167  126.783    6.036  1.071536  0.125764   50.808  123.581  17.04
2459297.333333  2021-03-23T20:00:00    17.33333  126.760    6.064  1.071470  0.125815   50.866  123.516  17.04
2459297.375000  2021-03-23T21:00:00    17.37500  126.738    6.091  1.071404  0.125867   50.924  123.451  17.04
2459297.416667  2021-03-23T22:00:00    17.41667  126.715    6.119  1.071337  0.125919   50.982  123.386  17.04
2459297.458333  2021-03-23T23:00:00    17.45833  126.693    6.147  1.071271  0.125971   51.039  123.322  17.05
2459297.500000  2021-03-24T00:00:00    17.50000  126.671    6.175  1.071204  0.126023   51.097  123.257  17.05
2459297.541667  2021-03-24T01:00:00    17.54167  126.648    6.202  1.071138  0.126075   51.155  123.192  17.05
2459297.583333  2021-03-24T02:00:00    17.58333  126.626    6.230  1.071071  0.126127   51.213  123.128  17.05
2459297.625000  2021-03-24T03:00:00    17.62500  126.604    6.258  1.071005  0.126179   51.270  123.063  17.06
2459297.666667  2021-03-24T04:00:00    17.66667  126.582    6.285  1.070938  0.126232   51.328  122.999  17.06
2459297.708333  2021-03-24T05:00:00    17.70833  126.560    6.313  1.070871  0.126284   51.386  122.934  17.06
2459297.750000  2021-03-24T06:00:00    17.75000  126.538    6.340  1.070804  0.126336   51.443  122.870  17.06
2459297.791667  2021-03-24T07:00:00    17.79167  126.516    6.368  1.070737  0.126388   51.501  122.805  17.06
2459297.833333  2021-03-24T08:00:00    17.83333  126.494    6.395  1.070670  0.126441   51.558  122.741  17.07
2459297.875000  2021-03-24T09:00:00    17.87500  126.472    6.423  1.070603  0.126493   51.616  122.677  17.07
2459297.916667  2021-03-24T10:00:00    17.91667  126.450    6.450  1.070536  0.126546   51.673  122.612  17.07
2459297.958333  2021-03-24T11:00:00    17.95833  126.429    6.477  1.070468  0.126598   51.731  122.548  17.07
2459298.000000  2021-03-24T12:00:00    18.00000  126.407    6.505  1.070401  0.126651   51.788  122.484  17.08
2459298.041667  2021-03-24T13:00:00    18.04167  126.385    6.532  1.070333  0.126703   51.845  122.420  17.08
2459298.083333  2021-03-24T14:00:00    18.08333  126.364    6.559  1.070266  0.126756   51.903  122.355  17.08
2459298.125000  2021-03-24T15:00:00    18.12500  126.342    6.587  1.070198  0.126809   51.960  122.291  17.08
2459298.166667  2021-03-24T16:00:00    18.16667  126.321    6.614  1.070131  0.126861   52.017  122.227  17.09
