  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458790.836806  2019-11-03T08:05:00   -35.20833  156.813    6.446  2.153668  2.391264   24.506   64.213   4.94
2458790.878473  2019-11-03T09:05:00   -35.16667  156.831    6.421  2.153333  2.390599   24.513   64.228   4.94
2458790.920139  2019-11-03T10:05:00   -35.12500  156.850    6.396  2.152999  2.389934   24.520   64.244   4.94
2458790.961806  2019-11-03T11:05:00   -35.08333  156.869    6.370  2.152665  2.389269   24.527   64.259   4.94
2458791.003473  2019-11-03T12:05:00   -35.04167  156.887    6.345  2.152331  2.388605   24.535   64.275   4.94
2458791.045139  2019-11-03T13:05:00   -35.00000  156.906    6.320  2.151998  2.387942   24.542   64.291   4.94
2458791.086806  2019-11-03T14:05:00   -34.95833  156.925    6.294  2.151665  2.387279   24.549   64.306   4.94
2458791.128473  2019-11-03T15:05:00   -34.91667  156.943    6.269  2.151332  2.386616   24.556   64.322   4.94
2458791.170139  2019-11-03T16:05:00   -34.87500  156.962    6.244  2.151000  2.385953   24.563   64.337   4.94
2458791.211806  2019-11-03T17:05:00   -34.83333  156.980    6.218  2.150668  2.385291   24.571   64.353   4.93
2458791.253473  2019-11-03T18:05:00   -34.79167  156.999    6.193  2.150336  2.384630   24.578   64.369   4.93
2458791.295139  2019-11-03T19:05:00   -34.75000  157.018    6.168  2.150005  2.383968   24.585   64.384   4.93
2458791.336806  2019-11-03T20:05:00   -34.70833  157.036    6.142  2.149674  2.383307   24.592   64.400   4.93
2458791.378473  2019-11-03T21:05:00   -34.66667  157.055    6.117  2.149343  2.382647   24.599   64.415   4.93
2458791.420139  2019-11-03T22:05:00   -34.62500  157.073    6.091  2.149013  2.381987   24.606   64.431   4.93
2458791.461806  2019-11-03T23:05:00   -34.58333  157.092    6.066  2.148683  2.381327   24.614   64.447   4.93
2458791.503473  2019-11-04T00:05:00   -34.54167  157.111    6.041  2.148353  2.380668   24.621   64.462   4.93
2458791.545139  2019-11-04T01:05:00   -34.50000  157.129    6.015  2.148024  2.380009   24.628   64.478   4.93
2458791.586806  2019-11-04T02:05:00   -34.45833  157.148    5.990  2.147695  2.379350   24.635   64.493   4.93
2458791.628473  2019-11-04T03:05:00   -34.41667  157.166    5.964  2.147366  2.378692   24.642   64.509   4.93
2458791.670139  2019-11-04T04:05:00   -34.37500  157.185    5.939  2.147038  2.378034   24.649   64.524   4.93
2458791.711806  2019-11-04T05:05:00   -34.33333  157.204    5.913  2.146710  2.377377   24.656   64.540   4.93
2458791.753473  2019-11-04T06:05:00   -34.29167  157.222    5.888  2.146383  2.376720   24.664   64.556   4.93
2458791.795139  2019-11-04T07:05:00   -34.25000  157.241    5.862  2.146055  2.376064   24.671   64.571   4.93
2458791.836806  2019-11-04T08:05:00   -34.20833  157.259    5.837  2.145729  2.375408   24.678   64.587   4.92
2458791.878473  2019-11-04T09:05:00   -34.16667  157.278    5.811  2.145402  2.374752   24.685   64.602   4.92
2458791.920139  2019-11-04T10:05:00   -34.12500  157.297    5.786  2.145076  2.374096   24.692   64.618   4.92
2458791.961806  2019-11-04T11:05:00   -34.08333  157.315    5.760  2.144750  2.373441   24.699   64.633   4.92
2458792.003473  2019-11-04T12:05:00   -34.04167  157.334    5.735  2.144424  2.372787   24.706   64.649   4.92
2458792.045139  2019-11-04T13:05:00   -34.00000  157.352    5.709  2.144099  2.372133   24.713   64.664   4.92
2458792.086806  2019-11-04T14:05:00   -33.95833  157.371    5.683  2.143774  2.371479   24.720   64.680   4.92
2458792.128473  2019-11-04T15:05:00   -33.91667  157.390    5.658  2.143450  2.370826   24.728   64.695   4.92
2458792.170139  2019-11-04T16:05:00   -33.87500  157.408    5.632  2.143126  2.370173   24.735   64.711   4.92
2458792.211806  2019-11-04T17:05:00   -33.83333  157.427    5.606  2.142802  2.369520   24.742   64.726   4.92
2458792.253473  2019-11-04T18:05:00   -33.79167  157.445    5.581  2.142479  2.368868   24.749   64.742   4.92
2458792.295139  2019-11-04T19:05:00   -33.75000  157.464    5.555  2.142155  2.368216   24.756   64.758   4.92
2458792.336806  2019-11-04T20:05:00   -33.70833  157.483    5.530  2.141833  2.367565   24.763   64.773   4.92
2458792.378473  2019-11-04T21:05:00   -33.66667  157.501    5.504  2.141510  2.366914   24.770   64.789   4.92
2458792.420139  2019-11-04T22:05:00   -33.62500  157.520    5.478  2.141188  2.366263   24.777   64.804   4.92
2458792.461806  2019-11-04T23:05:00   -33.58333  157.538    5.453  2.140867  2.365613   24.784   64.820   4.91
2458792.503473  2019-11-05T00:05:00   -33.54167  157.557    5.427  2.140545  2.364963   24.791   64.835   4.91
2458792.545139  2019-11-05T01:05:00   -33.50000  157.575    5.401  2.140224  2.364314   24.798   64.851   4.91
2458792.586806  2019-11-05T02:05:00   -33.45833  157.594    5.375  2.139903  2.363665   24.805   64.866   4.91
2458792.628473  2019-11-05T03:05:00   -33.41667  157.613    5.350  2.139583  2.363016   24.812   64.882   4.91
2458792.670139  2019-11-05T04:05:00   -33.37500  157.631    5.324  2.139263  2.362368   24.819   64.897   4.91
2458792.711806  2019-11-05T05:05:00   -33.33333  157.650    5.298  2.138943  2.361720   24.826   64.913   4.91
2458792.753473  2019-11-05T06:05:00   -33.29167  157.668    5.272  2.138624  2.361073   24.833   64.928   4.91
2458792.795139  2019-11-05T07:05:00   -33.25000  157.687    5.247  2.138305  2.360426   24.840   64.944   4.91
2458792.836806  2019-11-05T08:05:00   -33.20833  157.705    5.221  2.137987  2.359779   24.847   64.959   4.91
2458792.878473  2019-11-05T09:05:00   -33.16667  157.724    5.195  2.137668  2.359133   24.854   64.975   4.91
2458792.920139  2019-11-05T10:05:00   -33.12500  157.743    5.169  2.137350  2.358488   24.861   64.990   4.91
2458792.961806  2019-11-05T11:05:00   -33.08333  157.761    5.143  2.137033  2.357842   24.868   65.006   4.91
2458793.003473  2019-11-05T12:05:00   -33.04167  157.780    5.118  2.136716  2.357197   24.875   65.021   4.91
2458793.045139  2019-11-05T13:05:00   -33.00000  157.798    5.092  2.136399  2.356553   24.882   65.037   4.91
2458793.086806  2019-11-05T14:05:00   -32.95833  157.817    5.066  2.136082  2.355909   24.889   65.052   4.90
2458793.128473  2019-11-05T15:05:00   -32.91667  157.835    5.040  2.135766  2.355265   24.896   65.067   4.90
2458793.170139  2019-11-05T16:05:00   -32.87500  157.854    5.014  2.135450  2.354622   24.903   65.083   4.90
2458793.211806  2019-11-05T17:05:00   -32.83333  157.873    4.988  2.135135  2.353979   24.910   65.098   4.90
2458793.253473  2019-11-05T18:05:00   -32.79167  157.891    4.962  2.134820  2.353336   24.917   65.114   4.90
2458793.295139  2019-11-05T19:05:00   -32.75000  157.910    4.936  2.134505  2.352694   24.924   65.129   4.90
2458793.336806  2019-11-05T20:05:00   -32.70833  157.928    4.910  2.134191  2.352052   24.931   65.145   4.90
2458793.378473  2019-11-05T21:05:00   -32.66667  157.947    4.884  2.133876  2.351411   24.938   65.160   4.90
2458793.420139  2019-11-05T22:05:00   -32.62500  157.965    4.859  2.133563  2.350770   24.945   65.176   4.90
2458793.461806  2019-11-05T23:05:00   -32.58333  157.984    4.833  2.133249  2.350130   24.952   65.191   4.90
2458793.503473  2019-11-06T00:05:00   -32.54167  158.002    4.807  2.132936  2.349490   24.959   65.207   4.90
2458793.545139  2019-11-06T01:05:00   -32.50000  158.021    4.781  2.132624  2.348850   24.966   65.222   4.90
2458793.586806  2019-11-06T02:05:00   -32.45833  158.040    4.755  2.132311  2.348211   24.973   65.237   4.90
2458793.628473  2019-11-06T03:05:00   -32.41667  158.058    4.729  2.131999  2.347572   24.980   65.253   4.90
2458793.670139  2019-11-06T04:05:00   -32.37500  158.077    4.703  2.131688  2.346933   24.987   65.268   4.90
2458793.711806  2019-11-06T05:05:00   -32.33333  158.095    4.677  2.131376  2.346295   24.994   65.284   4.89
2458793.753473  2019-11-06T06:05:00   -32.29167  158.114    4.651  2.131066  2.345658   25.001   65.299   4.89
2458793.795139  2019-11-06T07:05:00   -32.25000  158.132    4.624  2.130755  2.345021   25.008   65.315   4.89
2458793.836806  2019-11-06T08:05:00   -32.20833  158.151    4.598  2.130445  2.344384   25.015   65.330   4.89
2458793.878473  2019-11-06T09:05:00   -32.16667  158.169    4.572  2.130135  2.343747   25.021   65.346   4.89
2458793.920139  2019-11-06T10:05:00   -32.12500  158.188    4.546  2.129825  2.343112   25.028   65.361   4.89
2458793.961806  2019-11-06T11:05:00   -32.08333  158.206    4.520  2.129516  2.342476   25.035   65.376   4.89
2458794.003473  2019-11-06T12:05:00   -32.04167  158.225    4.494  2.129207  2.341841   25.042   65.392   4.89
2458794.045139  2019-11-06T13:05:00   -32.00000  158.244    4.468  2.128899  2.341206   25.049   65.407   4.89
2458794.086806  2019-11-06T14:05:00   -31.95833  158.262    4.442  2.128591  2.340572   25.056   65.423   4.89
2458794.128473  2019-11-06T15:05:00   -31.91667  158.281    4.416  2.128283  2.339938   25.063   65.438   4.89
2458794.170139  2019-11-06T16:05:00   -31.87500  158.299    4.390  2.127976  2.339304   25.070   65.453   4.89
2458794.211806  2019-11-06T17:05:00   -31.83333  158.318    4.363  2.127669  2.338671   25.077   65.469   4.89
2458794.253473  2019-11-06T18:05:00   -31.79167  158.336    4.337  2.127362  2.338039   25.083   65.484   4.89
2458794.295139  2019-11-06T19:05:00   -31.75000  158.355    4.311  2.127056  2.337406   25.090   65.500   4.89
2458794.336806  2019-11-06T20:05:00   -31.70833  158.373    4.285  2.126750  2.336775   25.097   65.515   4.88
2458794.378473  2019-11-06T21:05:00   -31.66667  158.392    4.259  2.126444  2.336143   25.104   65.530   4.88
2458794.420139  2019-11-06T22:05:00   -31.62500  158.410    4.232  2.126139  2.335512   25.111   65.546   4.88
2458794.461806  2019-11-06T23:05:00   -31.58333  158.429    4.206  2.125834  2.334882   25.118   65.561   4.88
2458794.503473  2019-11-07T00:05:00   -31.54167  158.447    4.180  2.125529  2.334251   25.124   65.577   4.88
2458794.545139  2019-11-07T01:05:00   -31.50000  158.466    4.154  2.125225  2.333622   25.131   65.592   4.88
2458794.586806  2019-11-07T02:05:00   -31.45833  158.484    4.127  2.124921  2.332992   25.138   65.607   4.88
2458794.628473  2019-11-07T03:05:00   -31.41667  158.503    4.101  2.124617  2.332363   25.145   65.623   4.88
2458794.670139  2019-11-07T04:05:00   -31.37500  158.521    4.075  2.124314  2.331735   25.152   65.638   4.88
2458794.711806  2019-11-07T05:05:00   -31.33333  158.540    4.049  2.124012  2.331107   25.159   65.653   4.88
2458794.753473  2019-11-07T06:05:00   -31.29167  158.559    4.022  2.123709  2.330479   25.165   65.669   4.88
2458794.795139  2019-11-07T07:05:00   -31.25000  158.577    3.996  2.123407  2.329852   25.172   65.684   4.88
2458794.836806  2019-11-07T08:05:00   -31.20833  158.596    3.970  2.123105  2.329225   25.179   65.700   4.88
2458794.878473  2019-11-07T09:05:00   -31.16667  158.614    3.943  2.122804  2.328599   25.186   65.715   4.88
2458794.920139  2019-11-07T10:05:00   -31.12500  158.633    3.917  2.122503  2.327973   25.193   65.730   4.88
2458794.961806  2019-11-07T11:05:00   -31.08333  158.651    3.891  2.122202  2.327347   25.199   65.746   4.88
2458795.003473  2019-11-07T12:05:00   -31.04167  158.670    3.864  2.121902  2.326722   25.206   65.761   4.87
2458795.045139  2019-11-07T13:05:00   -31.00000  158.688    3.838  2.121602  2.326097   25.213   65.776   4.87
2458795.086806  2019-11-07T14:05:00   -30.95833  158.707    3.811  2.121302  2.325473   25.220   65.792   4.87
2458795.128473  2019-11-07T15:05:00   -30.91667  158.725    3.785  2.121003  2.324849   25.227   65.807   4.87
2458795.170139  2019-11-07T16:05:00   -30.87500  158.744    3.759  2.120704  2.324225   25.233   65.822   4.87
2458795.211806  2019-11-07T17:05:00   -30.83333  158.762    3.732  2.120406  2.323602   25.240   65.838   4.87
2458795.253473  2019-11-07T18:05:00   -30.79167  158.781    3.706  2.120107  2.322980   25.247   65.853   4.87
2458795.295139  2019-11-07T19:05:00   -30.75000  158.799    3.679  2.119810  2.322357   25.254   65.868   4.87
2458795.336806  2019-11-07T20:05:00   -30.70833  158.818    3.653  2.119512  2.321736   25.260   65.884   4.87
2458795.378473  2019-11-07T21:05:00   -30.66667  158.836    3.626  2.119215  2.321114   25.267   65.899   4.87
2458795.420139  2019-11-07T22:05:00   -30.62500  158.855    3.600  2.118918  2.320493   25.274   65.914   4.87
2458795.461806  2019-11-07T23:05:00   -30.58333  158.873    3.573  2.118622  2.319873   25.281   65.930   4.87
2458795.503473  2019-11-08T00:05:00   -30.54167  158.892    3.547  2.118326  2.319253   25.287   65.945   4.87
2458795.545139  2019-11-08T01:05:00   -30.50000  158.910    3.520  2.118030  2.318633   25.294   65.960   4.87
2458795.586806  2019-11-08T02:05:00   -30.45833  158.929    3.494  2.117735  2.318014   25.301   65.976   4.87
2458795.628473  2019-11-08T03:05:00   -30.41667  158.947    3.467  2.117440  2.317395   25.307   65.991   4.86
2458795.670139  2019-11-08T04:05:00   -30.37500  158.966    3.441  2.117145  2.316777   25.314   66.006   4.86
2458795.711806  2019-11-08T05:05:00   -30.33333  158.984    3.414  2.116851  2.316159   25.321   66.022   4.86
2458795.753473  2019-11-08T06:05:00   -30.29167  159.003    3.388  2.116557  2.315541   25.328   66.037   4.86
2458795.795139  2019-11-08T07:05:00   -30.25000  159.021    3.361  2.116264  2.314924   25.334   66.052   4.86
2458795.836806  2019-11-08T08:05:00   -30.20833  159.040    3.335  2.115970  2.314307   25.341   66.067   4.86
2458795.878473  2019-11-08T09:05:00   -30.16667  159.058    3.308  2.115678  2.313691   25.348   66.083   4.86
2458795.920139  2019-11-08T10:05:00   -30.12500  159.077    3.281  2.115385  2.313075   25.354   66.098   4.86
2458795.961806  2019-11-08T11:05:00   -30.08333  159.095    3.255  2.115093  2.312459   25.361   66.113   4.86
2458796.003473  2019-11-08T12:05:00   -30.04167  159.114    3.228  2.114801  2.311844   25.368   66.129   4.86
2458796.045139  2019-11-08T13:05:00   -30.00000  159.132    3.201  2.114510  2.311230   25.374   66.144   4.86
2458796.086806  2019-11-08T14:05:00   -29.95833  159.151    3.175  2.114219  2.310616   25.381   66.159   4.86
2458796.128473  2019-11-08T15:05:00   -29.91667  159.169    3.148  2.113928  2.310002   25.388   66.174   4.86
2458796.170139  2019-11-08T16:05:00   -29.87500  159.187    3.121  2.113638  2.309389   25.394   66.190   4.86
2458796.211806  2019-11-08T17:05:00   -29.83333  159.206    3.095  2.113348  2.308776   25.401   66.205   4.86
2458796.253473  2019-11-08T18:05:00   -29.79167  159.224    3.068  2.113059  2.308163   25.408   66.220   4.86
2458796.295139  2019-11-08T19:05:00   -29.75000  159.243    3.041  2.112769  2.307551   25.414   66.236   4.85
2458796.336806  2019-11-08T20:05:00   -29.70833  159.261    3.015  2.112481  2.306940   25.421   66.251   4.85
2458796.378473  2019-11-08T21:05:00   -29.66667  159.280    2.988  2.112192  2.306329   25.428   66.266   4.85
2458796.420139  2019-11-08T22:05:00   -29.62500  159.298    2.961  2.111904  2.305718   25.434   66.281   4.85
2458796.461806  2019-11-08T23:05:00   -29.58333  159.317    2.934  2.111616  2.305107   25.441   66.297   4.85
2458796.503473  2019-11-09T00:05:00   -29.54167  159.335    2.908  2.111329  2.304498   25.447   66.312   4.85
2458796.545139  2019-11-09T01:05:00   -29.50000  159.354    2.881  2.111042  2.303888   25.454   66.327   4.85
2458796.586806  2019-11-09T02:05:00   -29.45833  159.372    2.854  2.110755  2.303279   25.461   66.342   4.85
2458796.628473  2019-11-09T03:05:00   -29.41667  159.391    2.827  2.110469  2.302671   25.467   66.358   4.85
2458796.670139  2019-11-09T04:05:00   -29.37500  159.409    2.801  2.110183  2.302062   25.474   66.373   4.85
2458796.711806  2019-11-09T05:05:00   -29.33333  159.428    2.774  2.109897  2.301455   25.480   66.388   4.85
2458796.753473  2019-11-09T06:05:00   -29.29167  159.446    2.747  2.109612  2.300847   25.487   66.403   4.85
2458796.795139  2019-11-09T07:05:00   -29.25000  159.465    2.720  2.109327  2.300241   25.494   66.419   4.85
2458796.836806  2019-11-09T08:05:00   -29.20833  159.483    2.693  2.109043  2.299634   25.500   66.434   4.85
2458796.878473  2019-11-09T09:05:00   -29.16667  159.501    2.666  2.108759  2.299028   25.507   66.449   4.85
2458796.920139  2019-11-09T10:05:00   -29.12500  159.520    2.639  2.108475  2.298423   25.513   66.464   4.85
2458796.961806  2019-11-09T11:05:00   -29.08333  159.538    2.613  2.108191  2.297817   25.520   66.479   4.84
2458797.003473  2019-11-09T12:05:00   -29.04167  159.557    2.586  2.107908  2.297213   25.526   66.495   4.84
2458797.045139  2019-11-09T13:05:00   -29.00000  159.575    2.559  2.107626  2.296608   25.533   66.510   4.84
2458797.086806  2019-11-09T14:05:00   -28.95833  159.594    2.532  2.107343  2.296005   25.539   66.525   4.84
2458797.128473  2019-11-09T15:05:00   -28.91667  159.612    2.505  2.107061  2.295401   25.546   66.540   4.84
2458797.170139  2019-11-09T16:05:00   -28.87500  159.631    2.478  2.106780  2.294798   25.553   66.556   4.84
2458797.211806  2019-11-09T17:05:00   -28.83333  159.649    2.451  2.106499  2.294196   25.559   66.571   4.84
2458797.253473  2019-11-09T18:05:00   -28.79167  159.668    2.424  2.106218  2.293594   25.566   66.586   4.84
2458797.295139  2019-11-09T19:05:00   -28.75000  159.686    2.397  2.105937  2.292992   25.572   66.601   4.84
2458797.336806  2019-11-09T20:05:00   -28.70833  159.704    2.370  2.105657  2.292391   25.579   66.616   4.84
2458797.378473  2019-11-09T21:05:00   -28.66667  159.723    2.343  2.105377  2.291790   25.585   66.632   4.84
2458797.420139  2019-11-09T22:05:00   -28.62500  159.741    2.316  2.105098  2.291190   25.592   66.647   4.84
2458797.461806  2019-11-09T23:05:00   -28.58333  159.760    2.289  2.104819  2.290590   25.598   66.662   4.84
2458797.503473  2019-11-10T00:05:00   -28.54167  159.778    2.262  2.104540  2.289990   25.605   66.677   4.84
2458797.545139  2019-11-10T01:05:00   -28.50000  159.797    2.235  2.104262  2.289391   25.611   66.692   4.84
2458797.586806  2019-11-10T02:05:00   -28.45833  159.815    2.208  2.103984  2.288792   25.618   66.708   4.84
2458797.628473  2019-11-10T03:05:00   -28.41667  159.834    2.181  2.103707  2.288194   25.624   66.723   4.83
2458797.670139  2019-11-10T04:05:00   -28.37500  159.852    2.154  2.103429  2.287597   25.631   66.738   4.83
2458797.711806  2019-11-10T05:05:00   -28.33333  159.870    2.127  2.103153  2.286999   25.637   66.753   4.83
2458797.753473  2019-11-10T06:05:00   -28.29167  159.889    2.100  2.102876  2.286402   25.643   66.768   4.83
2458797.795139  2019-11-10T07:05:00   -28.25000  159.907    2.073  2.102600  2.285806   25.650   66.783   4.83
2458797.836806  2019-11-10T08:05:00   -28.20833  159.926    2.046  2.102324  2.285210   25.656   66.799   4.83
2458797.878473  2019-11-10T09:05:00   -28.16667  159.944    2.018  2.102049  2.284614   25.663   66.814   4.83
2458797.920139  2019-11-10T10:05:00   -28.12500  159.963    1.991  2.101774  2.284019   25.669   66.829   4.83
2458797.961806  2019-11-10T11:05:00   -28.08333  159.981    1.964  2.101499  2.283425   25.676   66.844   4.83
2458798.003473  2019-11-10T12:05:00   -28.04167  159.999    1.937  2.101225  2.282830   25.682   66.859   4.83
2458798.045139  2019-11-10T13:05:00   -28.00000  160.018    1.910  2.100951  2.282237   25.689   66.874   4.83
2458798.086806  2019-11-10T14:05:00   -27.95833  160.036    1.883  2.100678  2.281643   25.695   66.890   4.83
2458798.128473  2019-11-10T15:05:00   -27.91667  160.055    1.855  2.100404  2.281050   25.701   66.905   4.83
2458798.170139  2019-11-10T16:05:00   -27.87500  160.073    1.828  2.100132  2.280458   25.708   66.920   4.83
2458798.211806  2019-11-10T17:05:00   -27.83333  160.092    1.801  2.099859  2.279866   25.714   66.935   4.83
2458798.253473  2019-11-10T18:05:00   -27.79167  160.110    1.774  2.099587  2.279274   25.721   66.950   4.83
2458798.295139  2019-11-10T19:05:00   -27.75000  160.128    1.747  2.099316  2.278683   25.727   66.965   4.82
2458798.336806  2019-11-10T20:05:00   -27.70833  160.147    1.719  2.099044  2.278092   25.733   66.980   4.82
2458798.378473  2019-11-10T21:05:00   -27.66667  160.165    1.692  2.098773  2.277502   25.740   66.996   4.82
2458798.420139  2019-11-10T22:05:00   -27.62500  160.184    1.665  2.098503  2.276912   25.746   67.011   4.82
2458798.461806  2019-11-10T23:05:00   -27.58333  160.202    1.638  2.098233  2.276323   25.753   67.026   4.82
2458798.503473  2019-11-11T00:05:00   -27.54167  160.220    1.610  2.097963  2.275734   25.759   67.041   4.82
2458798.545139  2019-11-11T01:05:00   -27.50000  160.239    1.583  2.097693  2.275146   25.765   67.056   4.82
2458798.586806  2019-11-11T02:05:00   -27.45833  160.257    1.556  2.097424  2.274558   25.772   67.071   4.82
2458798.628473  2019-11-11T03:05:00   -27.41667  160.276    1.528  2.097155  2.273970   25.778   67.086   4.82
2458798.670139  2019-11-11T04:05:00   -27.37500  160.294    1.501  2.096887  2.273383   25.784   67.101   4.82
2458798.711806  2019-11-11T05:05:00   -27.33333  160.313    1.474  2.096619  2.272796   25.791   67.116   4.82
2458798.753473  2019-11-11T06:05:00   -27.29167  160.331    1.446  2.096351  2.272210   25.797   67.132   4.82
2458798.795139  2019-11-11T07:05:00   -27.25000  160.349    1.419  2.096084  2.271624   25.803   67.147   4.82
2458798.836806  2019-11-11T08:05:00   -27.20833  160.368    1.392  2.095817  2.271039   25.810   67.162   4.82
2458798.878473  2019-11-11T09:05:00   -27.16667  160.386    1.364  2.095551  2.270454   25.816   67.177   4.82
2458798.920139  2019-11-11T10:05:00   -27.12500  160.405    1.337  2.095285  2.269869   25.822   67.192   4.82
2458798.961806  2019-11-11T11:05:00   -27.08333  160.423    1.310  2.095019  2.269285   25.829   67.207   4.81
2458799.003473  2019-11-11T12:05:00   -27.04167  160.441    1.282  2.094754  2.268702   25.835   67.222   4.81
2458799.045139  2019-11-11T13:05:00   -27.00000  160.460    1.255  2.094489  2.268118   25.841   67.237   4.81
2458799.086806  2019-11-11T14:05:00   -26.95833  160.478    1.227  2.094224  2.267536   25.848   67.252   4.81
2458799.128473  2019-11-11T15:05:00   -26.91667  160.497    1.200  2.093960  2.266953   25.854   67.267   4.81
2458799.170139  2019-11-11T16:05:00   -26.87500  160.515    1.172  2.093696  2.266372   25.860   67.283   4.81
2458799.211806  2019-11-11T17:05:00   -26.83333  160.533    1.145  2.093432  2.265790   25.866   67.298   4.81
2458799.253473  2019-11-11T18:05:00   -26.79167  160.552    1.117  2.093169  2.265209   25.873   67.313   4.81
2458799.295139  2019-11-11T19:05:00   -26.75000  160.570    1.090  2.092906  2.264629   25.879   67.328   4.81
2458799.336806  2019-11-11T20:05:00   -26.70833  160.589    1.062  2.092644  2.264049   25.885   67.343   4.81
2458799.378473  2019-11-11T21:05:00   -26.66667  160.607    1.035  2.092382  2.263469   25.891   67.358   4.81
2458799.420139  2019-11-11T22:05:00   -26.62500  160.625    1.007  2.092120  2.262890   25.898   67.373   4.81
2458799.461806  2019-11-11T23:05:00   -26.58333  160.644    0.980  2.091859  2.262312   25.904   67.388   4.81
2458799.503473  2019-11-12T00:05:00   -26.54167  160.662    0.952  2.091598  2.261733   25.910   67.403   4.81
2458799.545139  2019-11-12T01:05:00   -26.50000  160.680    0.925  2.091337  2.261156   25.916   67.418   4.81
2458799.586806  2019-11-12T02:05:00   -26.45833  160.699    0.897  2.091077  2.260578   25.923   67.433   4.81
2458799.628473  2019-11-12T03:05:00   -26.41667  160.717    0.870  2.090818  2.260001   25.929   67.448   4.81
2458799.670139  2019-11-12T04:05:00   -26.37500  160.736    0.842  2.090558  2.259425   25.935   67.463   4.80
2458799.711806  2019-11-12T05:05:00   -26.33333  160.754    0.815  2.090299  2.258849   25.941   67.478   4.80
2458799.753473  2019-11-12T06:05:00   -26.29167  160.772    0.787  2.090040  2.258274   25.948   67.493   4.80
2458799.795139  2019-11-12T07:05:00   -26.25000  160.791    0.759  2.089782  2.257698   25.954   67.508   4.80
2458799.836806  2019-11-12T08:05:00   -26.20833  160.809    0.732  2.089524  2.257124   25.960   67.523   4.80
2458799.878473  2019-11-12T09:05:00   -26.16667  160.828    0.704  2.089267  2.256550   25.966   67.538   4.80
2458799.920139  2019-11-12T10:05:00   -26.12500  160.846    0.676  2.089009  2.255976   25.972   67.553   4.80
2458799.961806  2019-11-12T11:05:00   -26.08333  160.864    0.649  2.088753  2.255403   25.979   67.569   4.80
2458800.003473  2019-11-12T12:05:00   -26.04167  160.883    0.621  2.088496  2.254830   25.985   67.584   4.80
2458800.045139  2019-11-12T13:05:00   -26.00000  160.901    0.593  2.088240  2.254258   25.991   67.599   4.80
2458800.086806  2019-11-12T14:05:00   -25.95833  160.919    0.566  2.087984  2.253686   25.997   67.614   4.80
2458800.128473  2019-11-12T15:05:00   -25.91667  160.938    0.538  2.087729  2.253114   26.003   67.629   4.80
2458800.170139  2019-11-12T16:05:00   -25.87500  160.956    0.510  2.087474  2.252543   26.009   67.644   4.80
2458800.211806  2019-11-12T17:05:00   -25.83333  160.974    0.483  2.087220  2.251973   26.016   67.659   4.80
2458800.253473  2019-11-12T18:05:00   -25.79167  160.993    0.455  2.086966  2.251403   26.022   67.674   4.80
2458800.295139  2019-11-12T19:05:00   -25.75000  161.011    0.427  2.086712  2.250833   26.028   67.689   4.80
2458800.336806  2019-11-12T20:05:00   -25.70833  161.030    0.399  2.086458  2.250264   26.034   67.704   4.80
2458800.378473  2019-11-12T21:05:00   -25.66667  161.048    0.372  2.086205  2.249695   26.040   67.719   4.79
2458800.420139  2019-11-12T22:05:00   -25.62500  161.066    0.344  2.085953  2.249127   26.046   67.734   4.79
2458800.461806  2019-11-12T23:05:00   -25.58333  161.085    0.316  2.085700  2.248559   26.052   67.749   4.79
2458800.503473  2019-11-13T00:05:00   -25.54167  161.103    0.288  2.085448  2.247992   26.058   67.764   4.79
2458800.545139  2019-11-13T01:05:00   -25.50000  161.121    0.261  2.085197  2.247425   26.065   67.779   4.79
2458800.586806  2019-11-13T02:05:00   -25.45833  161.140    0.233  2.084946  2.246858   26.071   67.794   4.79
2458800.628473  2019-11-13T03:05:00   -25.41667  161.158    0.205  2.084695  2.246292   26.077   67.809   4.79
2458800.670139  2019-11-13T04:05:00   -25.37500  161.176    0.177  2.084445  2.245727   26.083   67.824   4.79
2458800.711806  2019-11-13T05:05:00   -25.33333  161.195    0.149  2.084195  2.245162   26.089   67.839   4.79
2458800.753473  2019-11-13T06:05:00   -25.29167  161.213    0.121  2.083945  2.244597   26.095   67.854   4.79
2458800.795139  2019-11-13T07:05:00   -25.25000  161.231    0.094  2.083696  2.244033   26.101   67.869   4.79
2458800.836806  2019-11-13T08:05:00   -25.20833  161.250    0.066  2.083447  2.243469   26.107   67.883   4.79
2458800.878473  2019-11-13T09:05:00   -25.16667  161.268    0.038  2.083198  2.242906   26.113   67.898   4.79
2458800.920139  2019-11-13T10:05:00   -25.12500  161.287    0.010  2.082950  2.242343   26.119   67.913   4.79
2458800.961806  2019-11-13T11:05:00   -25.08333  161.305   -0.018  2.082702  2.241781   26.125   67.928   4.79
2458801.003473  2019-11-13T12:05:00   -25.04167  161.323   -0.046  2.082455  2.241219   26.131   67.943   4.79
2458801.045139  2019-11-13T13:05:00   -25.00000  161.342   -0.074  2.082208  2.240658   26.137   67.958   4.79
2458801.086806  2019-11-13T14:05:00   -24.95833  161.360   -0.102  2.081961  2.240097   26.143   67.973   4.78
2458801.128473  2019-11-13T15:05:00   -24.91667  161.378   -0.130  2.081715  2.239536   26.149   67.988   4.78
2458801.170139  2019-11-13T16:05:00   -24.87500  161.397   -0.158  2.081469  2.238976   26.155   68.003   4.78
