  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458647.294444  2019-06-12T19:04:00    17.83333  189.701   19.211  1.072749  0.221862   69.228   98.985  15.81
2458647.336111  2019-06-12T20:04:00    17.87500  189.720   19.223  1.072834  0.222358   69.227   98.959  15.82
2458647.377778  2019-06-12T21:04:00    17.91667  189.740   19.235  1.072918  0.222853   69.227   98.932  15.82
2458647.419444  2019-06-12T22:04:00    17.95833  189.760   19.247  1.073002  0.223348   69.227   98.906  15.83
2458647.461111  2019-06-12T23:04:00    18.00000  189.779   19.259  1.073085  0.223843   69.227   98.880  15.83
2458647.502778  2019-06-13T00:04:00    18.04167  189.799   19.271  1.073169  0.224337   69.226   98.853  15.84
2458647.544444  2019-06-13T01:04:00    18.08333  189.818   19.282  1.073252  0.224832   69.226   98.827  15.84
2458647.586111  2019-06-13T02:04:00    18.12500  189.838   19.294  1.073334  0.225327   69.226   98.801  15.85
2458647.627778  2019-06-13T03:04:00    18.16667  189.857   19.305  1.073417  0.225822   69.226   98.774  15.85
2458647.669444  2019-06-13T04:04:00    18.20833  189.876   19.317  1.073499  0.226316   69.225   98.748  15.86
2458647.711111  2019-06-13T05:04:00    18.25000  189.895   19.328  1.073580  0.226811   69.225   98.721  15.86
2458647.752778  2019-06-13T06:04:00    18.29167  189.914   19.340  1.073662  0.227306   69.225   98.695  15.87
2458647.794444  2019-06-13T07:04:00    18.33333  189.933   19.351  1.073743  0.227800   69.225   98.668  15.87
2458647.836111  2019-06-13T08:04:00    18.37500  189.952   19.362  1.073824  0.228295   69.225   98.642  15.88
2458647.877778  2019-06-13T09:04:00    18.41667  189.971   19.373  1.073904  0.228789   69.225   98.615  15.88
2458647.919444  2019-06-13T10:04:00    18.45833  189.990   19.384  1.073984  0.229283   69.225   98.589  15.89
2458647.961111  2019-06-13T11:04:00    18.50000  190.009   19.395  1.074064  0.229778   69.225   98.562  15.89
2458648.002778  2019-06-13T12:04:00    18.54167  190.028   19.406  1.074144  0.230272   69.225   98.536  15.90
2458648.044444  2019-06-13T13:04:00    18.58333  190.046   19.417  1.074223  0.230766   69.225   98.509  15.90
2458648.086111  2019-06-13T14:04:00    18.62500  190.065   19.428  1.074302  0.231260   69.225   98.482  15.91
2458648.127778  2019-06-13T15:04:00    18.66667  190.084   19.439  1.074381  0.231754   69.225   98.456  15.91
2458648.169444  2019-06-13T16:04:00    18.70833  190.102   19.450  1.074459  0.232248   69.225   98.429  15.92
2458648.211111  2019-06-13T17:04:00    18.75000  190.121   19.460  1.074537  0.232742   69.225   98.403  15.92
2458648.252778  2019-06-13T18:04:00    18.79167  190.139   19.471  1.074615  0.233236   69.225   98.376  15.93
2458648.294444  2019-06-13T19:04:00    18.83333  190.157   19.482  1.074692  0.233730   69.225   98.349  15.93
2458648.336111  2019-06-13T20:04:00    18.87500  190.176   19.492  1.074769  0.234224   69.225   98.322  15.94
2458648.377778  2019-06-13T21:04:00    18.91667  190.194   19.503  1.074846  0.234718   69.225   98.296  15.94
2458648.419444  2019-06-13T22:04:00    18.95833  190.212   19.513  1.074923  0.235211   69.225   98.269  15.95
2458648.461111  2019-06-13T23:04:00    19.00000  190.230   19.524  1.074999  0.235705   69.225   98.242  15.95
2458648.502778  2019-06-14T00:04:00    19.04167  190.248   19.534  1.075075  0.236199   69.225   98.215  15.95
2458648.544444  2019-06-14T01:04:00    19.08333  190.266   19.544  1.075151  0.236692   69.225   98.189  15.96
2458648.586111  2019-06-14T02:04:00    19.12500  190.284   19.554  1.075226  0.237185   69.226   98.162  15.96
2458648.627778  2019-06-14T03:04:00    19.16667  190.302   19.564  1.075301  0.237679   69.226   98.135  15.97
2458648.669444  2019-06-14T04:04:00    19.20833  190.320   19.575  1.075376  0.238172   69.226   98.108  15.97
2458648.711111  2019-06-14T05:04:00    19.25000  190.338   19.585  1.075450  0.238665   69.226   98.081  15.98
2458648.752778  2019-06-14T06:04:00    19.29167  190.355   19.595  1.075524  0.239159   69.226   98.055  15.98
2458648.794444  2019-06-14T07:04:00    19.33333  190.373   19.605  1.075598  0.239652   69.227   98.028  15.99
2458648.836111  2019-06-14T08:04:00    19.37500  190.391   19.615  1.075671  0.240145   69.227   98.001  15.99
2458648.877778  2019-06-14T09:04:00    19.41667  190.408   19.624  1.075744  0.240638   69.227   97.974  16.00
2458648.919444  2019-06-14T10:04:00    19.45833  190.426   19.634  1.075817  0.241131   69.227   97.947  16.00
2458648.961111  2019-06-14T11:04:00    19.50000  190.443   19.644  1.075890  0.241624   69.228   97.920  16.01
2458649.002778  2019-06-14T12:04:00    19.54167  190.460   19.654  1.075962  0.242116   69.228   97.893  16.01
2458649.044444  2019-06-14T13:04:00    19.58333  190.478   19.663  1.076034  0.242609   69.228   97.866  16.02
2458649.086111  2019-06-14T14:04:00    19.62500  190.495   19.673  1.076106  0.243102   69.229   97.839  16.02
2458649.127778  2019-06-14T15:04:00    19.66667  190.512   19.682  1.076177  0.243594   69.229   97.812  16.02
2458649.169444  2019-06-14T16:04:00    19.70833  190.530   19.692  1.076248  0.244087   69.229   97.785  16.03
2458649.211111  2019-06-14T17:04:00    19.75000  190.547   19.701  1.076319  0.244579   69.230   97.758  16.03
2458649.252778  2019-06-14T18:04:00    19.79167  190.564   19.711  1.076389  0.245072   69.230   97.731  16.04
2458649.294444  2019-06-14T19:04:00    19.83333  190.581   19.720  1.076459  0.245564   69.231   97.704  16.04
2458649.336111  2019-06-14T20:04:00    19.87500  190.598   19.729  1.076529  0.246057   69.231   97.677  16.05
2458649.377778  2019-06-14T21:04:00    19.91667  190.615   19.739  1.076599  0.246549   69.231   97.650  16.05
2458649.419444  2019-06-14T22:04:00    19.95833  190.632   19.748  1.076668  0.247041   69.232   97.623  16.06
2458649.461111  2019-06-14T23:04:00    20.00000  190.648   19.757  1.076737  0.247533   69.232   97.596  16.06
2458649.502778  2019-06-15T00:04:00    20.04167  190.665   19.766  1.076806  0.248025   69.233   97.569  16.06
2458649.544444  2019-06-15T01:04:00    20.08333  190.682   19.775  1.076874  0.248517   69.233   97.541  16.07
2458649.586111  2019-06-15T02:04:00    20.12500  190.699   19.784  1.076942  0.249009   69.234   97.514  16.07
2458649.627778  2019-06-15T03:04:00    20.16667  190.715   19.793  1.077010  0.249501   69.234   97.487  16.08
2458649.669444  2019-06-15T04:04:00    20.20833  190.732   19.802  1.077077  0.249992   69.235   97.460  16.08
2458649.711111  2019-06-15T05:04:00    20.25000  190.749   19.811  1.077144  0.250484   69.235   97.433  16.09
2458649.752778  2019-06-15T06:04:00    20.29167  190.765   19.820  1.077211  0.250976   69.236   97.406  16.09
2458649.794444  2019-06-15T07:04:00    20.33333  190.782   19.829  1.077277  0.251467   69.236   97.378  16.10
2458649.836111  2019-06-15T08:04:00    20.37500  190.798   19.838  1.077343  0.251959   69.237   97.351  16.10
2458649.877778  2019-06-15T09:04:00    20.41667  190.814   19.846  1.077409  0.252450   69.238   97.324  16.10
2458649.919444  2019-06-15T10:04:00    20.45833  190.831   19.855  1.077475  0.252941   69.238   97.297  16.11
2458649.961111  2019-06-15T11:04:00    20.50000  190.847   19.864  1.077540  0.253433   69.239   97.269  16.11
2458650.002778  2019-06-15T12:04:00    20.54167  190.863   19.872  1.077605  0.253924   69.239   97.242  16.12
2458650.044444  2019-06-15T13:04:00    20.58333  190.879   19.881  1.077670  0.254415   69.240   97.215  16.12
2458650.086111  2019-06-15T14:04:00    20.62500  190.896   19.889  1.077734  0.254906   69.241   97.188  16.13
2458650.127778  2019-06-15T15:04:00    20.66667  190.912   19.898  1.077798  0.255397   69.241   97.160  16.13
2458650.169444  2019-06-15T16:04:00    20.70833  190.928   19.906  1.077862  0.255888   69.242   97.133  16.13
2458650.211111  2019-06-15T17:04:00    20.75000  190.944   19.915  1.077925  0.256379   69.243   97.106  16.14
2458650.252778  2019-06-15T18:04:00    20.79167  190.960   19.923  1.077989  0.256869   69.243   97.078  16.14
2458650.294444  2019-06-15T19:04:00    20.83333  190.976   19.931  1.078051  0.257360   69.244   97.051  16.15
2458650.336111  2019-06-15T20:04:00    20.87500  190.992   19.940  1.078114  0.257851   69.245   97.024  16.15
2458650.377778  2019-06-15T21:04:00    20.91667  191.007   19.948  1.078176  0.258341   69.245   96.996  16.16
2458650.419444  2019-06-15T22:04:00    20.95833  191.023   19.956  1.078238  0.258831   69.246   96.969  16.16
2458650.461111  2019-06-15T23:04:00    21.00000  191.039   19.964  1.078300  0.259322   69.247   96.942  16.16
2458650.502778  2019-06-16T00:04:00    21.04167  191.055   19.972  1.078361  0.259812   69.248   96.914  16.17
2458650.544444  2019-06-16T01:04:00    21.08333  191.070   19.980  1.078422  0.260302   69.248   96.887  16.17
2458650.586111  2019-06-16T02:04:00    21.12500  191.086   19.988  1.078483  0.260793   69.249   96.859  16.18
2458650.627778  2019-06-16T03:04:00    21.16667  191.102   19.996  1.078543  0.261283   69.250   96.832  16.18
2458650.669444  2019-06-16T04:04:00    21.20833  191.117   20.004  1.078603  0.261773   69.251   96.804  16.19
2458650.711111  2019-06-16T05:04:00    21.25000  191.133   20.012  1.078663  0.262263   69.252   96.777  16.19
2458650.752778  2019-06-16T06:04:00    21.29167  191.148   20.020  1.078723  0.262752   69.252   96.750  16.19
2458650.794444  2019-06-16T07:04:00    21.33333  191.164   20.028  1.078782  0.263242   69.253   96.722  16.20
2458650.836111  2019-06-16T08:04:00    21.37500  191.179   20.035  1.078841  0.263732   69.254   96.695  16.20
2458650.877778  2019-06-16T09:04:00    21.41667  191.194   20.043  1.078899  0.264221   69.255   96.667  16.21
2458650.919444  2019-06-16T10:04:00    21.45833  191.210   20.051  1.078958  0.264711   69.256   96.640  16.21
2458650.961111  2019-06-16T11:04:00    21.50000  191.225   20.059  1.079015  0.265200   69.257   96.612  16.22
2458651.002778  2019-06-16T12:04:00    21.54167  191.240   20.066  1.079073  0.265690   69.257   96.585  16.22
2458651.044444  2019-06-16T13:04:00    21.58333  191.256   20.074  1.079131  0.266179   69.258   96.557  16.22
2458651.086111  2019-06-16T14:04:00    21.62500  191.271   20.081  1.079188  0.266668   69.259   96.530  16.23
2458651.127778  2019-06-16T15:04:00    21.66667  191.286   20.089  1.079244  0.267157   69.260   96.502  16.23
2458651.169444  2019-06-16T16:04:00    21.70833  191.301   20.096  1.079301  0.267646   69.261   96.474  16.24
2458651.211111  2019-06-16T17:04:00    21.75000  191.316   20.104  1.079357  0.268135   69.262   96.447  16.24
2458651.252778  2019-06-16T18:04:00    21.79167  191.331   20.111  1.079413  0.268624   69.263   96.419  16.24
2458651.294444  2019-06-16T19:04:00    21.83333  191.346   20.119  1.079468  0.269113   69.264   96.392  16.25
2458651.336111  2019-06-16T20:04:00    21.87500  191.361   20.126  1.079524  0.269602   69.265   96.364  16.25
2458651.377778  2019-06-16T21:04:00    21.91667  191.376   20.133  1.079579  0.270091   69.266   96.337  16.26
2458651.419444  2019-06-16T22:04:00    21.95833  191.391   20.141  1.079633  0.270579   69.267   96.309  16.26
2458651.461111  2019-06-16T23:04:00    22.00000  191.406   20.148  1.079688  0.271068   69.268   96.281  16.26
2458651.502778  2019-06-17T00:04:00    22.04167  191.420   20.155  1.079742  0.271556   69.269   96.254  16.27
2458651.544444  2019-06-17T01:04:00    22.08333  191.435   20.162  1.079795  0.272044   69.270   96.226  16.27
2458651.586111  2019-06-17T02:04:00    22.12500  191.450   20.169  1.079849  0.272533   69.271   96.198  16.28
2458651.627778  2019-06-17T03:04:00    22.16667  191.465   20.176  1.079902  0.273021   69.272   96.171  16.28
2458651.669444  2019-06-17T04:04:00    22.20833  191.479   20.183  1.079955  0.273509   69.273   96.143  16.28
2458651.711111  2019-06-17T05:04:00    22.25000  191.494   20.190  1.080007  0.273997   69.274   96.115  16.29
2458651.752778  2019-06-17T06:04:00    22.29167  191.508   20.197  1.080060  0.274485   69.275   96.088  16.29
2458651.794444  2019-06-17T07:04:00    22.33333  191.523   20.204  1.080112  0.274973   69.276   96.060  16.30
2458651.836111  2019-06-17T08:04:00    22.37500  191.537   20.211  1.080163  0.275460   69.277   96.032  16.30
2458651.877778  2019-06-17T09:04:00    22.41667  191.552   20.218  1.080215  0.275948   69.278   96.005  16.30
2458651.919444  2019-06-17T10:04:00    22.45833  191.566   20.225  1.080266  0.276435   69.279   95.977  16.31
2458651.961111  2019-06-17T11:04:00    22.50000  191.581   20.232  1.080316  0.276923   69.280   95.949  16.31
2458652.002778  2019-06-17T12:04:00    22.54167  191.595   20.239  1.080367  0.277410   69.281   95.921  16.32
2458652.044444  2019-06-17T13:04:00    22.58333  191.610   20.245  1.080417  0.277898   69.282   95.894  16.32
2458652.086111  2019-06-17T14:04:00    22.62500  191.624   20.252  1.080467  0.278385   69.283   95.866  16.32
2458652.127778  2019-06-17T15:04:00    22.66667  191.638   20.259  1.080516  0.278872   69.284   95.838  16.33
2458652.169444  2019-06-17T16:04:00    22.70833  191.652   20.265  1.080565  0.279359   69.285   95.810  16.33
2458652.211111  2019-06-17T17:04:00    22.75000  191.667   20.272  1.080614  0.279846   69.287   95.783  16.34
2458652.252778  2019-06-17T18:04:00    22.79167  191.681   20.279  1.080663  0.280333   69.288   95.755  16.34
2458652.294444  2019-06-17T19:04:00    22.83333  191.695   20.285  1.080711  0.280820   69.289   95.727  16.34
2458652.336111  2019-06-17T20:04:00    22.87500  191.709   20.292  1.080759  0.281307   69.290   95.699  16.35
2458652.377778  2019-06-17T21:04:00    22.91667  191.723   20.298  1.080807  0.281793   69.291   95.672  16.35
2458652.419444  2019-06-17T22:04:00    22.95833  191.737   20.305  1.080854  0.282280   69.292   95.644  16.36
2458652.461111  2019-06-17T23:04:00    23.00000  191.751   20.311  1.080901  0.282766   69.293   95.616  16.36
2458652.502778  2019-06-18T00:04:00    23.04167  191.765   20.318  1.080948  0.283253   69.295   95.588  16.36
2458652.544444  2019-06-18T01:04:00    23.08333  191.779   20.324  1.080995  0.283739   69.296   95.560  16.37
2458652.586111  2019-06-18T02:04:00    23.12500  191.793   20.330  1.081041  0.284225   69.297   95.532  16.37
2458652.627778  2019-06-18T03:04:00    23.16667  191.807   20.337  1.081087  0.284711   69.298   95.505  16.37
2458652.669444  2019-06-18T04:04:00    23.20833  191.821   20.343  1.081132  0.285197   69.299   95.477  16.38
2458652.711111  2019-06-18T05:04:00    23.25000  191.835   20.349  1.081177  0.285683   69.301   95.449  16.38
2458652.752778  2019-06-18T06:04:00    23.29167  191.849   20.355  1.081222  0.286169   69.302   95.421  16.39
2458652.794444  2019-06-18T07:04:00    23.33333  191.862   20.362  1.081267  0.286655   69.303   95.393  16.39
2458652.836111  2019-06-18T08:04:00    23.37500  191.876   20.368  1.081311  0.287140   69.304   95.365  16.39
2458652.877778  2019-06-18T09:04:00    23.41667  191.890   20.374  1.081356  0.287626   69.306   95.337  16.40
2458652.919444  2019-06-18T10:04:00    23.45833  191.903   20.380  1.081399  0.288111   69.307   95.309  16.40
2458652.961111  2019-06-18T11:04:00    23.50000  191.917   20.386  1.081443  0.288597   69.308   95.282  16.41
2458653.002778  2019-06-18T12:04:00    23.54167  191.931   20.392  1.081486  0.289082   69.309   95.254  16.41
2458653.044444  2019-06-18T13:04:00    23.58333  191.944   20.398  1.081529  0.289567   69.311   95.226  16.41
2458653.086111  2019-06-18T14:04:00    23.62500  191.958   20.404  1.081571  0.290052   69.312   95.198  16.42
2458653.127778  2019-06-18T15:04:00    23.66667  191.971   20.410  1.081614  0.290537   69.313   95.170  16.42
2458653.169444  2019-06-18T16:04:00    23.70833  191.985   20.416  1.081656  0.291022   69.315   95.142  16.42
2458653.211111  2019-06-18T17:04:00    23.75000  191.998   20.422  1.081697  0.291507   69.316   95.114  16.43
2458653.252778  2019-06-18T18:04:00    23.79167  192.012   20.428  1.081739  0.291992   69.317   95.086  16.43
2458653.294444  2019-06-18T19:04:00    23.83333  192.025   20.434  1.081780  0.292476   69.318   95.058  16.44
2458653.336111  2019-06-18T20:04:00    23.87500  192.039   20.440  1.081820  0.292961   69.320   95.030  16.44
2458653.377778  2019-06-18T21:04:00    23.91667  192.052   20.445  1.081861  0.293445   69.321   95.002  16.44
2458653.419444  2019-06-18T22:04:00    23.95833  192.065   20.451  1.081901  0.293930   69.322   94.974  16.45
2458653.461111  2019-06-18T23:04:00    24.00000  192.079   20.457  1.081941  0.294414   69.324   94.946  16.45
2458653.502778  2019-06-19T00:04:00    24.04167  192.092   20.463  1.081980  0.294898   69.325   94.918  16.45
2458653.544444  2019-06-19T01:04:00    24.08333  192.105   20.468  1.082020  0.295382   69.327   94.890  16.46
2458653.586111  2019-06-19T02:04:00    24.12500  192.119   20.474  1.082058  0.295866   69.328   94.862  16.46
2458653.627778  2019-06-19T03:04:00    24.16667  192.132   20.480  1.082097  0.296350   69.329   94.834  16.46
2458653.669444  2019-06-19T04:04:00    24.20833  192.145   20.485  1.082135  0.296834   69.331   94.806  16.47
2458653.711111  2019-06-19T05:04:00    24.25000  192.158   20.491  1.082173  0.297317   69.332   94.778  16.47
2458653.752778  2019-06-19T06:04:00    24.29167  192.171   20.496  1.082211  0.297801   69.333   94.750  16.48
2458653.794444  2019-06-19T07:04:00    24.33333  192.184   20.502  1.082249  0.298284   69.335   94.722  16.48
2458653.836111  2019-06-19T08:04:00    24.37500  192.197   20.507  1.082286  0.298768   69.336   94.694  16.48
2458653.877778  2019-06-19T09:04:00    24.41667  192.210   20.513  1.082323  0.299251   69.338   94.666  16.49
2458653.919444  2019-06-19T10:04:00    24.45833  192.223   20.518  1.082359  0.299734   69.339   94.638  16.49
2458653.961111  2019-06-19T11:04:00    24.50000  192.236   20.524  1.082395  0.300217   69.340   94.610  16.49
2458654.002778  2019-06-19T12:04:00    24.54167  192.249   20.529  1.082431  0.300700   69.342   94.582  16.50
2458654.044444  2019-06-19T13:04:00    24.58333  192.262   20.534  1.082467  0.301183   69.343   94.554  16.50
2458654.086111  2019-06-19T14:04:00    24.62500  192.275   20.540  1.082502  0.301666   69.345   94.526  16.50
2458654.127778  2019-06-19T15:04:00    24.66667  192.288   20.545  1.082537  0.302149   69.346   94.498  16.51
2458654.169444  2019-06-19T16:04:00    24.70833  192.301   20.550  1.082572  0.302632   69.348   94.470  16.51
2458654.211111  2019-06-19T17:04:00    24.75000  192.314   20.556  1.082606  0.303114   69.349   94.442  16.52
2458654.252778  2019-06-19T18:04:00    24.79167  192.327   20.561  1.082640  0.303596   69.351   94.414  16.52
2458654.294444  2019-06-19T19:04:00    24.83333  192.339   20.566  1.082674  0.304079   69.352   94.386  16.52
2458654.336111  2019-06-19T20:04:00    24.87500  192.352   20.571  1.082708  0.304561   69.354   94.357  16.53
2458654.377778  2019-06-19T21:04:00    24.91667  192.365   20.577  1.082741  0.305043   69.355   94.329  16.53
2458654.419444  2019-06-19T22:04:00    24.95833  192.378   20.582  1.082774  0.305525   69.357   94.301  16.53
2458654.461111  2019-06-19T23:04:00    25.00000  192.390   20.587  1.082806  0.306007   69.358   94.273  16.54
2458654.502778  2019-06-20T00:04:00    25.04167  192.403   20.592  1.082839  0.306489   69.360   94.245  16.54
2458654.544444  2019-06-20T01:04:00    25.08333  192.416   20.597  1.082871  0.306971   69.361   94.217  16.54
2458654.586111  2019-06-20T02:04:00    25.12500  192.428   20.602  1.082902  0.307452   69.363   94.189  16.55
2458654.627778  2019-06-20T03:04:00    25.16667  192.441   20.607  1.082934  0.307934   69.364   94.161  16.55
2458654.669444  2019-06-20T04:04:00    25.20833  192.454   20.612  1.082965  0.308415   69.366   94.132  16.55
2458654.711111  2019-06-20T05:04:00    25.25000  192.466   20.617  1.082996  0.308896   69.367   94.104  16.56
2458654.752778  2019-06-20T06:04:00    25.29167  192.479   20.622  1.083026  0.309378   69.369   94.076  16.56
2458654.794444  2019-06-20T07:04:00    25.33333  192.491   20.627  1.083056  0.309859   69.370   94.048  16.56
2458654.836111  2019-06-20T08:04:00    25.37500  192.504   20.632  1.083086  0.310340   69.372   94.020  16.57
2458654.877778  2019-06-20T09:04:00    25.41667  192.516   20.637  1.083116  0.310821   69.373   93.992  16.57
2458654.919444  2019-06-20T10:04:00    25.45833  192.528   20.642  1.083145  0.311301   69.375   93.964  16.58
2458654.961111  2019-06-20T11:04:00    25.50000  192.541   20.646  1.083174  0.311782   69.376   93.935  16.58
2458655.002778  2019-06-20T12:04:00    25.54167  192.553   20.651  1.083203  0.312263   69.378   93.907  16.58
2458655.044444  2019-06-20T13:04:00    25.58333  192.566   20.656  1.083231  0.312743   69.380   93.879  16.59
2458655.086111  2019-06-20T14:04:00    25.62500  192.578   20.661  1.083259  0.313224   69.381   93.851  16.59
2458655.127778  2019-06-20T15:04:00    25.66667  192.590   20.666  1.083287  0.313704   69.383   93.823  16.59
2458655.169444  2019-06-20T16:04:00    25.70833  192.603   20.670  1.083314  0.314184   69.384   93.795  16.60
2458655.211111  2019-06-20T17:04:00    25.75000  192.615   20.675  1.083342  0.314664   69.386   93.766  16.60
2458655.252778  2019-06-20T18:04:00    25.79167  192.627   20.680  1.083369  0.315144   69.388   93.738  16.60
2458655.294444  2019-06-20T19:04:00    25.83333  192.639   20.684  1.083395  0.315624   69.389   93.710  16.61
2458655.336111  2019-06-20T20:04:00    25.87500  192.652   20.689  1.083421  0.316104   69.391   93.682  16.61
2458655.377778  2019-06-20T21:04:00    25.91667  192.664   20.694  1.083447  0.316583   69.392   93.653  16.61
2458655.419444  2019-06-20T22:04:00    25.95833  192.676   20.698  1.083473  0.317063   69.394   93.625  16.62
2458655.461111  2019-06-20T23:04:00    26.00000  192.688   20.703  1.083498  0.317542   69.396   93.597  16.62
2458655.502778  2019-06-21T00:04:00    26.04167  192.700   20.707  1.083523  0.318021   69.397   93.569  16.62
2458655.544444  2019-06-21T01:04:00    26.08333  192.712   20.712  1.083548  0.318501   69.399   93.541  16.63
2458655.586111  2019-06-21T02:04:00    26.12500  192.724   20.716  1.083573  0.318980   69.401   93.512  16.63
2458655.627778  2019-06-21T03:04:00    26.16667  192.736   20.721  1.083597  0.319459   69.402   93.484  16.63
2458655.669444  2019-06-21T04:04:00    26.20833  192.748   20.725  1.083621  0.319938   69.404   93.456  16.64
2458655.711111  2019-06-21T05:04:00    26.25000  192.760   20.730  1.083644  0.320416   69.406   93.428  16.64
2458655.752778  2019-06-21T06:04:00    26.29167  192.772   20.734  1.083668  0.320895   69.407   93.399  16.64
2458655.794444  2019-06-21T07:04:00    26.33333  192.784   20.739  1.083691  0.321374   69.409   93.371  16.65
2458655.836111  2019-06-21T08:04:00    26.37500  192.796   20.743  1.083713  0.321852   69.411   93.343  16.65
2458655.877778  2019-06-21T09:04:00    26.41667  192.808   20.747  1.083736  0.322331   69.412   93.315  16.65
2458655.919444  2019-06-21T10:04:00    26.45833  192.820   20.752  1.083758  0.322809   69.414   93.286  16.66
2458655.961111  2019-06-21T11:04:00    26.50000  192.832   20.756  1.083779  0.323287   69.416   93.258  16.66
2458656.002778  2019-06-21T12:04:00    26.54167  192.844   20.760  1.083801  0.323765   69.417   93.230  16.66
2458656.044444  2019-06-21T13:04:00    26.58333  192.856   20.765  1.083822  0.324243   69.419   93.202  16.67
2458656.086111  2019-06-21T14:04:00    26.62500  192.868   20.769  1.083843  0.324721   69.421   93.173  16.67
2458656.127778  2019-06-21T15:04:00    26.66667  192.880   20.773  1.083863  0.325198   69.422   93.145  16.67
2458656.169444  2019-06-21T16:04:00    26.70833  192.891   20.777  1.083884  0.325676   69.424   93.117  16.68
2458656.211111  2019-06-21T17:04:00    26.75000  192.903   20.781  1.083904  0.326153   69.426   93.088  16.68
2458656.252778  2019-06-21T18:04:00    26.79167  192.915   20.786  1.083923  0.326631   69.428   93.060  16.68
2458656.294444  2019-06-21T19:04:00    26.83333  192.927   20.790  1.083943  0.327108   69.429   93.032  16.69
2458656.336111  2019-06-21T20:04:00    26.87500  192.938   20.794  1.083962  0.327585   69.431   93.003  16.69
2458656.377778  2019-06-21T21:04:00    26.91667  192.950   20.798  1.083980  0.328062   69.433   92.975  16.69
2458656.419444  2019-06-21T22:04:00    26.95833  192.962   20.802  1.083999  0.328539   69.434   92.947  16.70
2458656.461111  2019-06-21T23:04:00    27.00000  192.973   20.806  1.084017  0.329016   69.436   92.919  16.70
2458656.502778  2019-06-22T00:04:00    27.04167  192.985   20.810  1.084035  0.329492   69.438   92.890  16.70
2458656.544444  2019-06-22T01:04:00    27.08333  192.997   20.814  1.084052  0.329969   69.440   92.862  16.71
2458656.586111  2019-06-22T02:04:00    27.12500  193.008   20.818  1.084070  0.330445   69.442   92.834  16.71
2458656.627778  2019-06-22T03:04:00    27.16667  193.020   20.822  1.084086  0.330922   69.443   92.805  16.71
2458656.669444  2019-06-22T04:04:00    27.20833  193.031   20.826  1.084103  0.331398   69.445   92.777  16.72
2458656.711111  2019-06-22T05:04:00    27.25000  193.043   20.830  1.084119  0.331874   69.447   92.749  16.72
2458656.752778  2019-06-22T06:04:00    27.29167  193.055   20.834  1.084136  0.332350   69.449   92.720  16.72
2458656.794444  2019-06-22T07:04:00    27.33333  193.066   20.838  1.084151  0.332826   69.450   92.692  16.72
2458656.836111  2019-06-22T08:04:00    27.37500  193.078   20.842  1.084167  0.333302   69.452   92.664  16.73
2458656.877778  2019-06-22T09:04:00    27.41667  193.089   20.846  1.084182  0.333777   69.454   92.635  16.73
2458656.919444  2019-06-22T10:04:00    27.45833  193.100   20.850  1.084197  0.334253   69.456   92.607  16.73
2458656.961111  2019-06-22T11:04:00    27.50000  193.112   20.854  1.084211  0.334728   69.458   92.579  16.74
2458657.002778  2019-06-22T12:04:00    27.54167  193.123   20.858  1.084225  0.335204   69.459   92.550  16.74
2458657.044444  2019-06-22T13:04:00    27.58333  193.135   20.861  1.084239  0.335679   69.461   92.522  16.74
2458657.086111  2019-06-22T14:04:00    27.62500  193.146   20.865  1.084253  0.336154   69.463   92.493  16.75
2458657.127778  2019-06-22T15:04:00    27.66667  193.158   20.869  1.084266  0.336629   69.465   92.465  16.75
2458657.169444  2019-06-22T16:04:00    27.70833  193.169   20.873  1.084279  0.337104   69.467   92.437  16.75
2458657.211111  2019-06-22T17:04:00    27.75000  193.180   20.876  1.084292  0.337579   69.468   92.408  16.76
2458657.252778  2019-06-22T18:04:00    27.79167  193.192   20.880  1.084305  0.338053   69.470   92.380  16.76
2458657.294444  2019-06-22T19:04:00    27.83333  193.203   20.884  1.084317  0.338528   69.472   92.352  16.76
2458657.336111  2019-06-22T20:04:00    27.87500  193.214   20.888  1.084328  0.339002   69.474   92.323  16.77
2458657.377778  2019-06-22T21:04:00    27.91667  193.225   20.891  1.084340  0.339476   69.476   92.295  16.77
2458657.419444  2019-06-22T22:04:00    27.95833  193.237   20.895  1.084351  0.339950   69.478   92.266  16.77
2458657.461111  2019-06-22T23:04:00    28.00000  193.248   20.899  1.084362  0.340424   69.480   92.238  16.78
2458657.502778  2019-06-23T00:04:00    28.04167  193.259   20.902  1.084373  0.340898   69.481   92.210  16.78
2458657.544444  2019-06-23T01:04:00    28.08333  193.270   20.906  1.084383  0.341372   69.483   92.181  16.78
2458657.586111  2019-06-23T02:04:00    28.12500  193.281   20.909  1.084393  0.341846   69.485   92.153  16.78
2458657.627778  2019-06-23T03:04:00    28.16667  193.293   20.913  1.084403  0.342319   69.487   92.125  16.79
2458657.669444  2019-06-23T04:04:00    28.20833  193.304   20.916  1.084412  0.342793   69.489   92.096  16.79
2458657.711111  2019-06-23T05:04:00    28.25000  193.315   20.920  1.084421  0.343266   69.491   92.068  16.79
2458657.752778  2019-06-23T06:04:00    28.29167  193.326   20.924  1.084430  0.343739   69.493   92.039  16.80
2458657.794444  2019-06-23T07:04:00    28.33333  193.337   20.927  1.084439  0.344212   69.495   92.011  16.80
